Title,Poster,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Scooby-Doo! and the Legend of the Vampire,https://image.tmdb.org/t/p/w500//x8GJ7evV6YBISijuBuGLQjvckYA.jpg,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
Nancy Drew and the Hidden Staircase,https://image.tmdb.org/t/p/w500//g805FevFI8BkmvorvyITZ1kGJcr.jpg,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
A Trip to the Moon,https://image.tmdb.org/t/p/w500//9o0v5LLFk51nyTBHZSre6OB37n2.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rebecca,https://image.tmdb.org/t/p/w500//1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
Disclosure,https://image.tmdb.org/t/p/w500//2MB2FPNxdSlykbH7ghBltoBYnTH.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adult World,https://image.tmdb.org/t/p/w500//gI3AmarNB7eJXG0Qe8DzWiYjBWv.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snake Eyes,https://image.tmdb.org/t/p/w500//c4II345Qfnx9VsasjrwnmWHXyEW.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Mi suegra me odia,https://image.tmdb.org/t/p/w500//xEZ3h6D7MdMpszVjCWibLEsbjx6.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye Christopher Robin,https://image.tmdb.org/t/p/w500//a6IK3hMlUHzXZZVLBTh0WZ5KoAb.jpg,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Fire and Ice,https://image.tmdb.org/t/p/w500//iu3JlLPOk5RUXVJpifkxv9739oo.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HollyBlood,https://image.tmdb.org/t/p/w500//Wcm5wTiD94u6WpiUZ4958w8ac2.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2048: Nowhere to Run,https://image.tmdb.org/t/p/w500//1z8Lph4DctAtkY7ZIxbklJc1rdH.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Eighth Sense,https://image.tmdb.org/t/p/w500//7K0LZFb7U48tkSgiwFWco1cmJOK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mission to Mars,https://image.tmdb.org/t/p/w500//beDWEWxgFlt1UWvf2al9cjDol2i.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Only Lovers Left Alive,https://image.tmdb.org/t/p/w500//kffoWJ7FfPRlFFBGixOMbq3blQp.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Encino Man,https://image.tmdb.org/t/p/w500//xRR9CLZOEKxAt4CNcFe7R7A4ptj.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield Earth,https://image.tmdb.org/t/p/w500//neMUscYddxr4cP8wnRHRMLcWS0A.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Reaping,https://image.tmdb.org/t/p/w500//o8Vl4Vxp5LBth9J6Aa3k6PAefxt.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Can You Ever Forgive Me?,https://image.tmdb.org/t/p/w500//hPuZR2bFoV0kuBrA98exWyvTf40.jpg,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Numbers Station,https://image.tmdb.org/t/p/w500//bcpaJ2JYM2WKzzuRUAB869uMWnK.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Client List,https://image.tmdb.org/t/p/w500//ucbfvXdzZFSpuybuNv3jThrr2Ow.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
St. Agatha,https://image.tmdb.org/t/p/w500//vfEn1cjQh4Mgcbnwim07hLy5aie.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Amateur Night,https://image.tmdb.org/t/p/w500//dzJFu1F0miZKHbR7tRIX6cQcI8c.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Family Man,https://image.tmdb.org/t/p/w500//hCUrI8v523NQDJNKoDxGq2nvbvw.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ladder 49,https://image.tmdb.org/t/p/w500//aJWQNUUHVcI7kvlVdUzPS9J8XHt.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Re-Animator,https://image.tmdb.org/t/p/w500//1hY6AUl92cL9GdZx031UWFiGETt.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Land Before Time IV: Journey Through the Mists,https://image.tmdb.org/t/p/w500//sqBhPAvSwPCZq4Kg79CvxGrU7nj.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mongol: The Rise of Genghis Khan,https://image.tmdb.org/t/p/w500//wZ0yyU6BnRANXbYbDjrYI6XZFsz.jpg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Bleed for This,https://image.tmdb.org/t/p/w500//2mfT0WQ98TVWnSsVStHJEBgQi8p.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Extraction,https://image.tmdb.org/t/p/w500//aAU27tuWBrIcOhxLyxd1QgFgXSi.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ravanasura,https://image.tmdb.org/t/p/w500//lI8qMT1QtkHy2yiSpj2FCEMV0Tw.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Spacewalker,https://image.tmdb.org/t/p/w500//hDNVRmrprxI9NQ0zc2Uu03p65Fw.jpg,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
The Dead Zone,https://image.tmdb.org/t/p/w500//9yTVaeS8eIkOpbwIycVFm7EQrgF.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Hamlet,https://image.tmdb.org/t/p/w500//qvKOnuiuDBtTPq9U77rbRUydzrv.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sympathy for Mr. Vengeance,https://image.tmdb.org/t/p/w500//qtB1B1KcmggRfuhZELQ08aIGBV1.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Un parcero en Nueva York,https://image.tmdb.org/t/p/w500//nZLgLooB0zaixBiT5NHo06mCiyO.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Space Cowboys,https://image.tmdb.org/t/p/w500//hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Noroi: The Curse,https://image.tmdb.org/t/p/w500//8EM2OolKRmJG4EI3jM7679s7gy2.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Halo: Landfall,https://image.tmdb.org/t/p/w500//gNJMWR2j3MB2zYbzbON401kaDiU.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Evangelion: Death (True)²,https://image.tmdb.org/t/p/w500//AehyZFGm68ep76b81IbLJ1EJ5ot.jpg,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Blues Brothers 2000,https://image.tmdb.org/t/p/w500//nCoY8UK2x4DWpICipL40Hg4cDmO.jpg,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
My Life in Ruins,https://image.tmdb.org/t/p/w500//AwjpyCXH2US0dH3AUHhfvQq7pVS.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Last Thing He Wanted,https://image.tmdb.org/t/p/w500//gItrnbEbMBbUrdIkFz8kgS2gkt.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Max 2: White House Hero,https://image.tmdb.org/t/p/w500//roIpyS1wlXFCiunN7WGkKSY3BGG.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burning,https://image.tmdb.org/t/p/w500//kXiF80o74fE9gf3Utf9moAI7ar0.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Lamp Life,https://image.tmdb.org/t/p/w500//mJ95RnlammhYb6ZvBbQFLq8Jqnl.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
In Darkness,https://image.tmdb.org/t/p/w500//A4gJEE1zpImXE8MYkeq4sB69mfZ.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
The Young Master,https://image.tmdb.org/t/p/w500//3qTQFQIoNHkCbVzBZPVKd5Jo13s.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ex,https://image.tmdb.org/t/p/w500//zBJ7WdniAiplF4lR4czWPh900AA.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Blue Exorcist: The Movie,https://image.tmdb.org/t/p/w500//sstaOUvPmMYzeWbYaeDXrYWBp44.jpg,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
The Towering Inferno,https://image.tmdb.org/t/p/w500//mFM1GbrRrT3DWUFFo8koSITFnYe.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Doraemon: Nobita and the Space Heroes,https://image.tmdb.org/t/p/w500//bD9wR8bmZ9umrPx8IhBQ0GzGHFu.jpg,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Limehouse Golem,https://image.tmdb.org/t/p/w500//u9NnEq4Be7hhwSvkNf6dOAD8ppi.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
First Knight,https://image.tmdb.org/t/p/w500//xuXkCcrvUTkehVXuTGpnfySsx0Z.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Independence,https://image.tmdb.org/t/p/w500//d7TPaV2JICoBSwlYPTn5zl9A8EH.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Admiral: Roaring Currents,https://image.tmdb.org/t/p/w500//uucS3l4VCulOCsI9wDQit8sImdQ.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
The Postman,https://image.tmdb.org/t/p/w500//piVzOuKFLHNGLxnjwNtibC26lTy.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Combat Wombat,https://image.tmdb.org/t/p/w500//383b9E3Uv1fOyPiSxMZr8lsjFMa.jpg,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Dude in Me,https://image.tmdb.org/t/p/w500//3H97tUK5UmgOpjCh6Q7XZ4HW1cG.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Echoes,https://image.tmdb.org/t/p/w500//6b0cvhxUtzgOZitexarQTLTHDCU.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
News of the World,https://image.tmdb.org/t/p/w500//fYQCgVRsQTEfUrP7cW5iAFVYOlh.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Gabriel,https://image.tmdb.org/t/p/w500//ibFdvidQgmBvDSMRW39sAu8P4zn.jpg,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Bridget Jones: The Edge of Reason,https://image.tmdb.org/t/p/w500//42v82AwTnhaL1JkNcQK8PRAh46P.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Earth Girls Are Easy,https://image.tmdb.org/t/p/w500//pO9Edq8mgp9kD3N6EkCGYLnIVaA.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Me and Earl and the Dying Girl,https://image.tmdb.org/t/p/w500//eLjS2bLMjln2n2I73Xu6TaANPDZ.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Steve Jobs,https://image.tmdb.org/t/p/w500//92vhEJ6xWoDJ8UHECAJaRofaSCZ.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
A Princess for Christmas,https://image.tmdb.org/t/p/w500//8B0GaAebFRWek6tGSqWAeyJOIp6.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
I.T.,https://image.tmdb.org/t/p/w500//A5VrX0pzM2pnPNXwKO3jKTt35ux.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Secrets of the Saqqara Tomb,https://image.tmdb.org/t/p/w500//za9ANBaT0JAamJl0JjGXz5P1Gkq.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
War of the Worlds 2: The Next Wave,https://image.tmdb.org/t/p/w500//cgvjzr1Ce6jTjmg4Z3Qt0hxCaYA.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Avengers: Quantum Encounter,https://image.tmdb.org/t/p/w500//bjVPUVREsbDYJsQwZMAE68yHUoY.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sleep with Me,https://image.tmdb.org/t/p/w500//gDmoa5nCDpOnwyePTHTAND3GmFW.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Have a Good Trip: Adventures in Psychedelics,https://image.tmdb.org/t/p/w500//hUEdgqgl7OSL3hoCOes7lTQGzTM.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pathfinder,https://image.tmdb.org/t/p/w500//mME7efKNTU7jzXTgFkI1t0aQUiz.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beethoven's Big Break,https://image.tmdb.org/t/p/w500//n6BFaobIdGWQhYI1uiq9gmY4FBq.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bad Samaritan,https://image.tmdb.org/t/p/w500//ojCu9SLxAPwhhC2tXtHNdrTmxCH.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fatal Affair,https://image.tmdb.org/t/p/w500//f4EAJ6PXNbxBb2xrdTrT2SlJlCH.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6 Days,https://image.tmdb.org/t/p/w500//yRbC0uRj1RDmF0JLon83il2dkR0.jpg,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
I'm for the Hippopotamus,https://image.tmdb.org/t/p/w500//voImabKBh1yzuOj7jfpApHuTW1s.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happily N'Ever After,https://image.tmdb.org/t/p/w500//gOOlHRhdEoJbPNE1jpocNawjnc5.jpg,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
I Won't Let You Go,https://image.tmdb.org/t/p/w500//z6d8XFXUO4eq1PKn93ap7tpTZpE.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Forever Rich,https://image.tmdb.org/t/p/w500//vRbX9sTiZheczEtNfjAi0bhHPAn.jpg,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Devil in the Flesh,https://image.tmdb.org/t/p/w500//kKZ1ShTb7QN7OXduGUR8MU3YAH1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Double World,https://image.tmdb.org/t/p/w500//lv3RonWge4GlC9ymNzC0oWpFCfv.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Free Solo,https://image.tmdb.org/t/p/w500//v4QfYZMACODlWul9doN9RxE99ag.jpg,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Howl,https://image.tmdb.org/t/p/w500//XcwP3VGTRVHjc4doNP8w1fdOJ7.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Witching & Bitching,https://image.tmdb.org/t/p/w500//u7w6vghlbz8xDUZRayOXma3Ax96.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Miracle of Marcellino,https://image.tmdb.org/t/p/w500//sHOOF80L45iKJx4gV5dJ9OWThMZ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Deception,https://image.tmdb.org/t/p/w500//lfkdTvfmaqlGiHymJl6EAdIaN1J.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Julius Caesar,https://image.tmdb.org/t/p/w500//eiCNlTcwkDyJVAH4zqm5hUhBF63.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Dying Young,https://image.tmdb.org/t/p/w500//nLVV8TETjCxWQmIip6t3HO1znVJ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Revenge of the Nerds II: Nerds in Paradise,https://image.tmdb.org/t/p/w500//qTjDu2EF0m0txnXwy5KkkwmkZ5B.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Third Person,https://image.tmdb.org/t/p/w500//8HfxGEbQnPvIzaYAHMvu947r8sQ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Wrong Place,https://image.tmdb.org/t/p/w500//mlEtOQAQVy6eW65sHz3UduvzRK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Still Alice,https://image.tmdb.org/t/p/w500//swWRdm3sSgUldf8WUwscQVaQ7cX.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,https://image.tmdb.org/t/p/w500//tABtj9BwYVDCM69h7AK38MDgw64.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Para entrar a vivir,https://image.tmdb.org/t/p/w500//9yM7pr5plpnuisFiVPHMXeeYi2O.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Born in China,https://image.tmdb.org/t/p/w500//7oOHmp6SwuLmVEpdDInm14OmlzL.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A Teacher,https://image.tmdb.org/t/p/w500//sCsK0oCKyz8yQ3xCG7NgYlg9qBW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Better Nate Than Ever,https://image.tmdb.org/t/p/w500//55gkFbie2Nbudo21rDpi6zG0XvC.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Here Today,https://image.tmdb.org/t/p/w500//xp64qD0V9SRE3jU6sEtQufAzYRk.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hard Times,https://image.tmdb.org/t/p/w500//ao6rv94uEl3uOPyRH3lYZoMOWj4.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Children of the Corn V: Fields of Terror,https://image.tmdb.org/t/p/w500//uC6wip2EXdCYQwDDs9FnoakUZQL.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Animal Kingdom,https://image.tmdb.org/t/p/w500//zhj8YPQKuRev5N3KoHacsPnF4mB.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Valhalla Rising,https://image.tmdb.org/t/p/w500//bHruOO9cZlNhcYiFr7Gr8zhkRAU.jpg,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Whiskey Tango Foxtrot,https://image.tmdb.org/t/p/w500//wAxhQsY63VY6eF3EilXTkX0YRoU.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Nameless Gangster,https://image.tmdb.org/t/p/w500//3ppxP6yFoKxkA3jQkDdv3E9u1tc.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Painted Veil,https://image.tmdb.org/t/p/w500//k41IvHDLgZO2ae7RuU77wQjScIj.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Collini Case,https://image.tmdb.org/t/p/w500//crfpuX2d6TAGxQl3lnV2t3FIWmx.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Lakeview Terrace,https://image.tmdb.org/t/p/w500//2ThsS74hopBz0RveLgOWiwrMfE8.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Clerks,https://image.tmdb.org/t/p/w500//zeFhNF0SXlYIvWXpaOLuXVQ3jB4.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cars,https://image.tmdb.org/t/p/w500/None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Comrades, Almost a Love Story",https://image.tmdb.org/t/p/w500//5zI3WI1qg5fuHxHVJNdGAo8Etr1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
War and Peace,https://image.tmdb.org/t/p/w500//cIh7pBAjzxrJYNRt1JcQPFReF36.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Nothing But the Truth,https://image.tmdb.org/t/p/w500//ueJXKG3PFoDPEhcKtIjP52fCRQ5.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
City of the Living Dead,https://image.tmdb.org/t/p/w500//8ymAiDW9ct2GSywWkqATEiKE8OB.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
League of Gods,https://image.tmdb.org/t/p/w500//nMiTkBfAmXtCW2tbWHRiGb09Bjv.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Girl's Blood,https://image.tmdb.org/t/p/w500//9Oc7cqHsPLA1FvNLmF6jUAz38tg.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Connection,https://image.tmdb.org/t/p/w500//4IAmHRGH8JRFuL4RYLvzOKNSBuz.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wet Highway,https://image.tmdb.org/t/p/w500//gJNafT1asDVLV943q00mU0WpDl.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asakusa Kid,https://image.tmdb.org/t/p/w500//t1AvNpofpZ5CMczxSlX2RcOoC3K.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom and Jerry: The Magic Ring,https://image.tmdb.org/t/p/w500//fF6I48WGKktHfGYYSVKPTVildWE.jpg,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sleepover,https://image.tmdb.org/t/p/w500//tU5O6KWJTG8PvLPWzOtabTijAjb.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shoplifters,https://image.tmdb.org/t/p/w500//4nfRUOv3LX5zLn98WS1WqVBk9E9.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1987: When the Day Comes,https://image.tmdb.org/t/p/w500//3KgL5KiGk8ABfMFHzGP2GnoH8sL.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
The Manchurian Candidate,https://image.tmdb.org/t/p/w500//2xQ856kd9hw6bB3OnusGyTvvkwB.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Who Finds a Friend Finds a Treasure,https://image.tmdb.org/t/p/w500//8fl6sXVv5fWMpDxFDab54qc71tv.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No Bears,https://image.tmdb.org/t/p/w500//AqxE1Pm7EmnhKDe6pXBJF4sHLMU.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Adaptation.,https://image.tmdb.org/t/p/w500//qP4LbKYVRWw5j1n55sSjvvgmedM.jpg,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Om Shanti Om,https://image.tmdb.org/t/p/w500//hQrwdiacMM5XDUkKdv3pCS6VFt8.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The War of the Worlds,https://image.tmdb.org/t/p/w500//gzc75Za4ArqfXIIr7STNnIE5rnA.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Janes,https://image.tmdb.org/t/p/w500//hKWJ0hw1tWOONaQliyrp2wC6Rcm.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Enemy Mine,https://image.tmdb.org/t/p/w500//a3dr9L8VIjhEvivzQ2M12VQDere.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Double Team,https://image.tmdb.org/t/p/w500//4M5fkXYzhjLZdY28ob2iVlh8FgW.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
May the Devil Take You,https://image.tmdb.org/t/p/w500//i3UqtKPPWmDX4514kWF8hluCbsk.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Slam Dunk 3: Crisis of Shohoku School,https://image.tmdb.org/t/p/w500//bknduwFeTwiZUEInQldvkIwWq9W.jpg,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Godzilla vs. Biollante,https://image.tmdb.org/t/p/w500//tHchmbNaJNxp9vRGExvYg3dwMab.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Creep,https://image.tmdb.org/t/p/w500//w5oxV6MDEfL48FMK9BmYTD2wQRm.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Once Upon a Time in China III,https://image.tmdb.org/t/p/w500//uPRiNiLrkTRW36jdVzXD8w1xw46.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRRrrrr!!!,https://image.tmdb.org/t/p/w500//qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Ghost Writer,https://image.tmdb.org/t/p/w500//rK7m2Ba0ieXa37NaAmrx4dfRvvM.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Mayhem,https://image.tmdb.org/t/p/w500//3M6SQXW3UsEtWGoBLQoqFBvLYP0.jpg,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Art of Getting By,https://image.tmdb.org/t/p/w500//3ahdKyzHbYhvqJdtpsEWipEai98.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Cockneys vs Zombies,https://image.tmdb.org/t/p/w500//xZPIZb81NSlF1zJhWqne4dKwtxC.jpg,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kirikou and the Sorceress,https://image.tmdb.org/t/p/w500//9RNrozaagFmpm6m0CP7q4XDcIXj.jpg,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
